x,y,z
0.5,-0.22,-1.89556
0.5,-0.2,-1.90378
0.5,-0.18,-1.91288
0.5,-0.16,-1.92292
0.5,-0.14,-1.93399
0.5,-0.12,-1.94616
0.5,-0.1,-1.9595
0.5,-0.08,-1.97409
0.5,-0.06,-1.99001
0.5,-0.04,-2.00733
0.5,-0.02,-2.02612
0.5,6.17562e-16,-2.04644
0.5,0.02,-2.06832
0.5,0.04,-2.09182
0.5,0.06,-2.11695
0.5,0.08,-2.14373
0.5,0.1,-2.17214
0.5,0.12,-2.20215
0.5,0.14,-2.23373
0.5,0.16,-2.26679
0.5,0.18,-2.30125
0.5,0.2,-2.33701
0.5,0.22,-2.37395
0.5,0.24,-2.41192
0.5,0.26,-2.45077
0.5,0.28,-2.49033
0.5,0.3,-2.53045
0.5,0.32,-2.57093
0.5,0.34,-2.61162
0.5,0.36,-2.65232
0.5,0.38,-2.69288
0.5,0.4,-2.73312
0.5,0.42,-2.77291
0.5,0.44,-2.81209
0.5,0.46,-2.85054
0.5,0.48,-2.88815
0.5,0.5,-2.92482
0.5,0.52,-2.96046
0.5,0.54,-2.995
0.5,0.56,-3.02839
0.5,0.58,-3.06059
0.5,0.6,-3.09156
0.5,0.62,-3.1213
0.5,0.64,-3.14978
0.5,0.66,-3.17702
0.5,0.68,-3.20303
0.5,0.7,-3.22783
0.5,0.72,-3.25143
0.5,0.74,-3.27387
0.5,0.76,-3.29519
0.5,0.78,-3.31541
0.5,0.8,-3.33458
0.5,0.82,-3.35273
0.5,0.84,-3.36992
0.5,0.86,-3.38618
0.5,0.88,-3.40155
0.5,0.9,-3.41608
0.5,0.92,-3.4298
0.5,0.94,-3.44277
0.5,0.96,-3.45501
0.5,0.98,-3.46657
0.52,-1,-1.95701
0.52,-0.98,-1.94134
0.52,-0.96,-1.92753
0.52,-0.94,-1.91537
0.52,-0.92,-1.90467
0.52,-0.9,-1.89526
0.52,-0.88,-1.887
0.52,-0.86,-1.87976
0.52,-0.84,-1.87341
0.52,-0.82,-1.86786
0.52,-0.8,-1.86302
0.52,-0.78,-1.85882
0.52,-0.76,-1.85519
0.52,-0.74,-1.85207
0.52,-0.72,-1.84942
0.52,-0.7,-1.84719
0.52,-0.68,-1.84536
0.52,-0.66,-1.84389
0.52,-0.64,-1.84276
0.52,-0.62,-1.84196
0.52,-0.6,-1.84147
0.52,-0.58,-1.84129
0.52,-0.56,-1.8414
0.52,-0.54,-1.8418
0.52,-0.52,-1.84251
0.52,-0.5,-1.84351
0.52,-0.48,-1.84483
0.52,-0.46,-1.84647
0.52,-0.44,-1.84845
0.52,-0.42,-1.85079
0.52,-0.4,-1.85352
0.52,-0.38,-1.85665
0.52,-0.36,-1.86023
0.52,-0.34,-1.86428
0.52,-0.32,-1.86886
0.52,-0.3,-1.87399
0.52,-0.28,-1.87974
0.52,-0.26,-1.88616
0.52,-0.24,-1.8933
0.52,-0.22,-1.90124
0.52,-0.2,-1.91003
0.52,-0.18,-1.91975
0.52,-0.16,-1.93048
0.52,-0.14,-1.9423
0.52,-0.12,-1.95528
0.52,-0.1,-1.96951
0.52,-0.08,-1.98506
0.52,-0.06,-2.00202
0.52,-0.04,-2.02045
0.52,-0.02,-2.04042
0.52,6.17562e-16,-2.06198
0.52,0.02,-2.08519
0.52,0.04,-2.11006
0.52,0.06,-2.13663
0.52,0.08,-2.16487
0.52,0.1,-2.19478
0.52,0.12,-2.2263
0.52,0.14,-2.25938
0.52,0.16,-2.29392
0.52,0.18,-2.32983
0.52,0.2,-2.36698
0.52,0.22,-2.40521
0.52,0.24,-2.44439
0.52,0.26,-2.48433
0.52,0.28,-2.52486
0.52,0.3,-2.5658
0.52,0.32,-2.60696
0.52,0.34,-2.64816
0.52,0.36,-2.68922
0.52,0.38,-2.72997
0.52,0.4,-2.77025
0.52,0.42,-2.80991
0.52,0.44,-2.84883
0.52,0.46,-2.88687
0.52,0.48,-2.92395
0.52,0.5,-2.95996
0.52,0.52,-2.99485
0.52,0.54,-3.02855
0.52,0.56,-3.06102
0.52,0.58,-3.09224
0.52,0.6,-3.12218
0.52,0.62,-3.15085
0.52,0.64,-3.17824
0.52,0.66,-3.20438
0.52,0.68,-3.22927
0.52,0.7,-3.25295
0.52,0.72,-3.27545
0.52,0.74,-3.29681
0.52,0.76,-3.31705
0.52,0.78,-3.33623
0.52,0.8,-3.35439
0.52,0.82,-3.37156
0.52,0.84,-3.3878
0.52,0.86,-3.40315
0.52,0.88,-3.41764
0.52,0.9,-3.43133
0.52,0.92,-3.44426
0.52,0.94,-3.45646
0.52,0.96,-3.46797
0.52,0.98,-3.47884
0.54,-1,-1.94672
0.54,-0.98,-1.93235
0.54,-0.96,-1.9197
0.54,-0.94,-1.90856
0.54,-0.92,-1.89876
0.54,-0.9,-1.89016
0.54,-0.88,-1.8826
0.54,-0.86,-1.87598
0.54,-0.84,-1.87019
0.54,-0.82,-1.86513
0.54,-0.8,-1.86073
0.54,-0.78,-1.85692
0.54,-0.76,-1.85364
0.54,-0.74,-1.85084
0.54,-0.72,-1.84848
0.54,-0.7,-1.84652
0.54,-0.68,-1.84493
0.54,-0.66,-1.84369
0.54,-0.64,-1.84279
0.54,-0.62,-1.84219
0.54,-0.6,-1.8419
0.54,-0.58,-1.84191
0.54,-0.56,-1.84221
0.54,-0.54,-1.84281
0.54,-0.52,-1.84371
0.54,-0.5,-1.84492
0.54,-0.48,-1.84644
0.54,-0.46,-1.8483
0.54,-0.44,-1.85051
0.54,-0.42,-1.85309
0.54,-0.4,-1.85607
0.54,-0.38,-1.85948
0.54,-0.36,-1.86336
0.54,-0.34,-1.86774
0.54,-0.32,-1.87266
0.54,-0.3,-1.87819
0.54,-0.28,-1.88436
0.54,-0.26,-1.89124
0.54,-0.24,-1.89889
0.54,-0.22,-1.90738
0.54,-0.2,-1.91678
0.54,-0.18,-1.92718
0.54,-0.16,-1.93864
0.54,-0.14,-1.95125
0.54,-0.12,-1.9651
0.54,-0.1,-1.98027
0.54,-0.08,-1.99683
0.54,-0.06,-2.01488
0.54,-0.04,-2.03447
0.54,-0.02,-2.05568
0.54,6.17562e-16,-2.07855
0.54,0.02,-2.10312
0.54,0.04,-2.12942
0.54,0.06,-2.15745
0.54,0.08,-2.1872
0.54,0.1,-2.21862
0.54,0.12,-2.25165
0.54,0.14,-2.28623
0.54,0.16,-2.32223
0.54,0.18,-2.35954
0.54,0.2,-2.39801
0.54,0.22,-2.43747
0.54,0.24,-2.47776
0.54,0.26,-2.51869
0.54,0.28,-2.56007
0.54,0.3,-2.6017
0.54,0.32,-2.64339
0.54,0.34,-2.68496
0.54,0.36,-2.72622
0.54,0.38,-2.76702
0.54,0.4,-2.80718
0.54,0.42,-2.84658
0.54,0.44,-2.88508
0.54,0.46,-2.92259
0.54,0.48,-2.95901
0.54,0.5,-2.99427
0.54,0.52,-3.02831
0.54,0.54,-3.06108
0.54,0.56,-3.09257
0.54,0.58,-3.12275
0.54,0.6,-3.15162
0.54,0.62,-3.17919
0.54,0.64,-3.20547
0.54,0.66,-3.23049
0.54,0.68,-3.25427
0.54,0.7,-3.27684
0.54,0.72,-3.29825
0.54,0.74,-3.31854
0.54,0.76,-3.33774
0.54,0.78,-3.35591
0.54,0.8,-3.37309
0.54,0.82,-3.38932
0.54,0.84,-3.40464
0.54,0.86,-3.41912
0.54,0.88,-3.43278
0.54,0.9,-3.44567
0.54,0.92,-3.45783
0.54,0.94,-3.46931
0.54,0.96,-3.48014
0.54,0.98,-3.49035
0.56,-1,-1.93738
0.56,-0.98,-1.92422
0.56,-0.96,-1.91262
0.56,-0.94,-1.90242
0.56,-0.92,-1.89346
0.56,-0.9,-1.88558
0.56,-0.88,-1.87868
0.56,-0.86,-1.87263
0.56,-0.84,-1.86735
0.56,-0.82,-1.86275
0.56,-0.8,-1.85875
0.56,-0.78,-1.85531
0.56,-0.76,-1.85235
0.56,-0.74,-1.84985
0.56,-0.72,-1.84777
0.56,-0.7,-1.84606
0.56,-0.68,-1.84471
0.56,-0.66,-1.8437
0.56,-0.64,-1.843
0.56,-0.62,-1.84261
0.56,-0.6,-1.84252
0.56,-0.58,-1.84272
0.56,-0.56,-1.84322
0.56,-0.54,-1.84401
0.56,-0.52,-1.84511
0.56,-0.5,-1.84652
0.56,-0.48,-1.84826
0.56,-0.46,-1.85034
0.56,-0.44,-1.85279
0.56,-0.42,-1.85563
0.56,-0.4,-1.85888
0.56,-0.38,-1.86258
0.56,-0.36,-1.86678
0.56,-0.34,-1.8715
0.56,-0.32,-1.87681
0.56,-0.3,-1.88274
0.56,-0.28,-1.88937
0.56,-0.26,-1.89674
0.56,-0.24,-1.90494
0.56,-0.22,-1.91402
0.56,-0.2,-1.92408
0.56,-0.18,-1.93518
0.56,-0.16,-1.94742
0.56,-0.14,-1.96088
0.56,-0.12,-1.97565
0.56,-0.1,-1.99181
0.56,-0.08,-2.00945
0.56,-0.06,-2.02864
0.56,-0.04,-2.04946
0.56,-0.02,-2.07195
0.56,6.17562e-16,-2.09618
0.56,0.02,-2.12217
0.56,0.04,-2.14993
0.56,0.06,-2.17945
0.56,0.08,-2.21071
0.56,0.1,-2.24365
0.56,0.12,-2.2782
0.56,0.14,-2.31424
0.56,0.16,-2.35166
0.56,0.18,-2.39032
0.56,0.2,-2.43003
0.56,0.22,-2.47064
0.56,0.24,-2.51194
0.56,0.26,-2.55373
0.56,0.28,-2.59583
0.56,0.3,-2.63801
0.56,0.32,-2.68009
0.56,0.34,-2.72187
0.56,0.36,-2.76319
0.56,0.38,-2.80387
0.56,0.4,-2.84377
0.56,0.42,-2.88276
0.56,0.44,-2.92073
0.56,0.46,-2.95758
0.56,0.48,-2.99324
0.56,0.5,-3.02764
0.56,0.52,-3.06075
0.56,0.54,-3.09254
0.56,0.56,-3.12298
0.56,0.58,-3.15208
0.56,0.6,-3.17985
0.56,0.62,-3.2063
0.56,0.64,-3.23146
0.56,0.66,-3.25536
0.56,0.68,-3.27803
0.56,0.7,-3.29951
0.56,0.72,-3.31985
0.56,0.74,-3.3391
0.56,0.76,-3.35729
0.56,0.78,-3.37448
0.56,0.8,-3.39071
0.56,0.82,-3.40603
0.56,0.84,-3.42049
0.56,0.86,-3.43413
0.56,0.88,-3.447
0.56,0.9,-3.45914
0.56,0.92,-3.47058
0.56,0.94,-3.48137
0.56,0.96,-3.49155
0.56,0.98,-3.50115
0.58,-1,-1.92893
0.58,-0.98,-1.91687
0.58,-0.96,-1.90625
0.58,-0.94,-1.89691
0.58,-0.92,-1.8887
0.58,-0.9,-1.8815
0.58,-0.88,-1.8752
0.58,-0.86,-1.86968
0.58,-0.84,-1.86487
0.58,-0.82,-1.86068
0.58,-0.8,-1.85707
0.58,-0.78,-1.85396
0.58,-0.76,-1.85132
0.58,-0.74,-1.84911
0.58,-0.72,-1.84728
0.58,-0.7,-1.84582
0.58,-0.68,-1.84469
0.58,-0.66,-1.8439
0.58,-0.64,-1.84341
0.58,-0.62,-1.84322
0.58,-0.6,-1.84333
0.58,-0.58,-1.84373
0.58,-0.56,-1.84442
0.58,-0.54,-1.84542
0.58,-0.52,-1.84672
0.58,-0.5,-1.84834
0.58,-0.48,-1.85031
0.58,-0.46,-1.85262
0.58,-0.44,-1.85532
0.58,-0.42,-1.85842
0.58,-0.4,-1.86196
0.58,-0.38,-1.86598
0.58,-0.36,-1.87051
0.58,-0.34,-1.87561
0.58,-0.32,-1.88131
0.58,-0.3,-1.88769
0.58,-0.28,-1.8948
0.58,-0.26,-1.9027
0.58,-0.24,-1.91147
0.58,-0.22,-1.9212
0.58,-0.2,-1.93195
0.58,-0.18,-1.94381
0.58,-0.16,-1.95688
0.58,-0.14,-1.97124
0.58,-0.12,-1.98698
0.58,-0.1,-2.00419
0.58,-0.08,-2.02295
0.58,-0.06,-2.04334
0.58,-0.04,-2.06543
0.58,-0.02,-2.08927
0.58,6.17562e-16,-2.1149
0.58,0.02,-2.14234
0.58,0.04,-2.17159
0.58,0.06,-2.20263
0.58,0.08,-2.23542
0.58,0.1,-2.26988
0.58,0.12,-2.30591
0.58,0.14,-2.34339
0.58,0.16,-2.38217
0.58,0.18,-2.42209
0.58,0.2,-2.46297
0.58,0.22,-2.50461
0.58,0.24,-2.5468
0.58,0.26,-2.58934
0.58,0.28,-2.632
0.58,0.3,-2.67458
0.58,0.32,-2.71689
0.58,0.34,-2.75874
0.58,0.36,-2.79996
0.58,0.38,-2.84038
0.58,0.4,-2.87988
0.58,0.42,-2.91834
0.58,0.44,-2.95565
0.58,0.46,-2.99174
0.58,0.48,-3.02654
0.58,0.5,-3.06001
0.58,0.52,-3.09212
0.58,0.54,-3.12285
0.58,0.56,-3.15221
0.58,0.58,-3.1802
0.58,0.6,-3.20685
0.58,0.62,-3.23217
0.58,0.64,-3.25621
0.58,0.66,-3.27899
0.58,0.68,-3.30057
0.58,0.7,-3.32099
0.58,0.72,-3.34029
0.58,0.74,-3.35852
0.58,0.76,-3.37573
0.58,0.78,-3.39198
0.58,0.8,-3.40731
0.58,0.82,-3.42177
0.58,0.84,-3.4354
0.58,0.86,-3.44824
0.58,0.88,-3.46036
0.58,0.9,-3.47178
0.58,0.92,-3.48254
0.58,0.94,-3.49268
0.58,0.96,-3.50225
0.58,0.98,-3.51127
0.6,-1,-1.92129
0.6,-0.98,-1.91024
0.6,-0.96,-1.90051
0.6,-0.94,-1.89197
0.6,-0.92,-1.88446
0.6,-0.9,-1.87788
0.6,-0.88,-1.87212
0.6,-0.86,-1.86709
0.6,-0.84,-1.86272
0.6,-0.82,-1.85893
0.6,-0.8,-1.85566
0.6,-0.78,-1.85288
0.6,-0.76,-1.85053
0.6,-0.74,-1.84858
0.6,-0.72,-1.84701
0.6,-0.7,-1.84578
0.6,-0.68,-1.84488
0.6,-0.66,-1.84429
0.6,-0.64,-1.84401
0.6,-0.62,-1.84402
0.6,-0.6,-1.84433
0.6,-0.58,-1.84493
0.6,-0.56,-1.84582
0.6,-0.54,-1.84702
0.6,-0.52,-1.84854
0.6,-0.5,-1.85039
0.6,-0.48,-1.85258
0.6,-0.46,-1.85515
0.6,-0.44,-1.85811
0.6,-0.42,-1.86149
0.6,-0.4,-1.86534
0.6,-0.38,-1.86969
0.6,-0.36,-1.87458
0.6,-0.34,-1.88007
0.6,-0.32,-1.88621
0.6,-0.3,-1.89305
0.6,-0.28,-1.90068
0.6,-0.26,-1.90915
0.6,-0.24,-1.91854
0.6,-0.22,-1.92894
0.6,-0.2,-1.94043
0.6,-0.18,-1.9531
0.6,-0.16,-1.96704
0.6,-0.14,-1.98236
0.6,-0.12,-1.99912
0.6,-0.1,-2.01744
0.6,-0.08,-2.03738
0.6,-0.06,-2.05903
0.6,-0.04,-2.08244
0.6,-0.02,-2.10767
0.6,6.17562e-16,-2.13474
0.6,0.02,-2.16367
0.6,0.04,-2.19443
0.6,0.06,-2.227
0.6,0.08,-2.26131
0.6,0.1,-2.29726
0.6,0.12,-2.33474
0.6,0.14,-2.3736
0.6,0.16,-2.41368
0.6,0.18,-2.45479
0.6,0.2,-2.49673
0.6,0.22,-2.53928
0.6,0.24,-2.58223
0.6,0.26,-2.62536
0.6,0.28,-2.66845
0.6,0.3,-2.71128
0.6,0.32,-2.75367
0.6,0.34,-2.79543
0.6,0.36,-2.8364
0.6,0.38,-2.87643
0.6,0.4,-2.91539
0.6,0.42,-2.95319
0.6,0.44,-2.98973
0.6,0.46,-3.02496
0.6,0.48,-3.05882
0.6,0.5,-3.09129
0.6,0.52,-3.12234
0.6,0.54,-3.15199
0.6,0.56,-3.18023
0.6,0.58,-3.2071
0.6,0.6,-3.23261
0.6,0.62,-3.25681
0.6,0.64,-3.27973
0.6,0.66,-3.30142
0.6,0.68,-3.32193
0.6,0.7,-3.3413
0.6,0.72,-3.35959
0.6,0.74,-3.37684
0.6,0.76,-3.39312
0.6,0.78,-3.40846
0.6,0.8,-3.42293
0.6,0.82,-3.43656
0.6,0.84,-3.4494
0.6,0.86,-3.4615
0.6,0.88,-3.4729
0.6,0.9,-3.48364
0.6,0.92,-3.49376
0.6,0.94,-3.50329
0.6,0.96,-3.51228
0.6,0.98,-3.52076
0.62,-1,-1.9144
0.62,-0.98,-1.90428
0.62,-0.96,-1.89537
0.62,-0.94,-1.88755
0.62,-0.92,-1.88069
0.62,-0.9,-1.87468
0.62,-0.88,-1.86943
0.62,-0.86,-1.86485
0.62,-0.84,-1.86088
0.62,-0.82,-1.85746
0.62,-0.8,-1.85453
0.62,-0.78,-1.85205
0.62,-0.76,-1.84998
0.62,-0.74,-1.84829
0.62,-0.72,-1.84695
0.62,-0.7,-1.84595
0.62,-0.68,-1.84526
0.62,-0.66,-1.84489
0.62,-0.64,-1.84481
0.62,-0.62,-1.84502
0.62,-0.6,-1.84553
0.62,-0.58,-1.84633
0.62,-0.56,-1.84743
0.62,-0.54,-1.84885
0.62,-0.52,-1.85058
0.62,-0.5,-1.85266
0.62,-0.48,-1.8551
0.62,-0.46,-1.85793
0.62,-0.44,-1.86117
0.62,-0.42,-1.86486
0.62,-0.4,-1.86903
0.62,-0.38,-1.87373
0.62,-0.36,-1.87901
0.62,-0.34,-1.88492
0.62,-0.32,-1.89151
0.62,-0.3,-1.89886
0.62,-0.28,-1.90704
0.62,-0.26,-1.91611
0.62,-0.24,-1.92616
0.62,-0.22,-1.93728
0.62,-0.2,-1.94956
0.62,-0.18,-1.96309
0.62,-0.16,-1.97796
0.62,-0.14,-1.99428
0.62,-0.12,-2.01213
0.62,-0.1,-2.0316
0.62,-0.08,-2.05278
0.62,-0.06,-2.07573
0.62,-0.04,-2.10052
0.62,-0.02,-2.12717
0.62,6.17562e-16,-2.15572
0.62,0.02,-2.18615
0.62,0.04,-2.21845
0.62,0.06,-2.25254
0.62,0.08,-2.28836
0.62,0.1,-2.32577
0.62,0.12,-2.36465
0.62,0.14,-2.40483
0.62,0.16,-2.44612
0.62,0.18,-2.48831
0.62,0.2,-2.53119
0.62,0.22,-2.57453
0.62,0.24,-2.6181
0.62,0.26,-2.66167
0.62,0.28,-2.70503
0.62,0.3,-2.74796
0.62,0.32,-2.79028
0.62,0.34,-2.8318
0.62,0.36,-2.87238
0.62,0.38,-2.91188
0.62,0.4,-2.95018
0.62,0.42,-2.98721
0.62,0.44,-3.02289
0.62,0.46,-3.05718
0.62,0.48,-3.09003
0.62,0.5,-3.12143
0.62,0.52,-3.1514
0.62,0.54,-3.17992
0.62,0.56,-3.20703
0.62,0.58,-3.23276
0.62,0.6,-3.25714
0.62,0.62,-3.28022
0.62,0.64,-3.30205
0.62,0.66,-3.32266
0.62,0.68,-3.34213
0.62,0.7,-3.36049
0.62,0.72,-3.3778
0.62,0.74,-3.39412
0.62,0.76,-3.40949
0.62,0.78,-3.42397
0.62,0.8,-3.43761
0.62,0.82,-3.45045
0.62,0.84,-3.46255
0.62,0.86,-3.47394
0.62,0.88,-3.48466
0.62,0.9,-3.49476
0.62,0.92,-3.50428
0.62,0.94,-3.51324
0.62,0.96,-3.52169
0.62,0.98,-3.52966
0.64,-1,-1.9082
0.64,-0.98,-1.89893
0.64,-0.96,-1.89078
0.64,-0.94,-1.88363
0.64,-0.92,-1.87736
0.64,-0.9,-1.87188
0.64,-0.88,-1.8671
0.64,-0.86,-1.86294
0.64,-0.84,-1.85935
0.64,-0.82,-1.85627
0.64,-0.8,-1.85365
0.64,-0.78,-1.85145
0.64,-0.76,-1.84965
0.64,-0.74,-1.8482
0.64,-0.72,-1.8471
0.64,-0.7,-1.84632
0.64,-0.68,-1.84585
0.64,-0.66,-1.84568
0.64,-0.64,-1.84581
0.64,-0.62,-1.84622
0.64,-0.6,-1.84693
0.64,-0.58,-1.84794
0.64,-0.56,-1.84926
0.64,-0.54,-1.85089
0.64,-0.52,-1.85286
0.64,-0.5,-1.85519
0.64,-0.48,-1.85788
0.64,-0.46,-1.86099
0.64,-0.44,-1.86452
0.64,-0.42,-1.86853
0.64,-0.4,-1.87305
0.64,-0.38,-1.87813
0.64,-0.36,-1.88382
0.64,-0.34,-1.89018
0.64,-0.32,-1.89726
0.64,-0.3,-1.90515
0.64,-0.28,-1.91391
0.64,-0.26,-1.92362
0.64,-0.24,-1.93438
0.64,-0.22,-1.94626
0.64,-0.2,-1.95938
0.64,-0.18,-1.97381
0.64,-0.16,-1.98967
0.64,-0.14,-2.00705
0.64,-0.12,-2.02603
0.64,-0.1,-2.04672
0.64,-0.08,-2.06918
0.64,-0.06,-2.09349
0.64,-0.04,-2.11968
0.64,-0.02,-2.1478
0.64,6.17562e-16,-2.17785
0.64,0.02,-2.20981
0.64,0.04,-2.24363
0.64,0.06,-2.27924
0.64,0.08,-2.31653
0.64,0.1,-2.35536
0.64,0.12,-2.39558
0.64,0.14,-2.43699
0.64,0.16,-2.47938
0.64,0.18,-2.52255
0.64,0.2,-2.56624
0.64,0.22,-2.61022
0.64,0.24,-2.65426
0.64,0.26,-2.69813
0.64,0.28,-2.7416
0.64,0.3,-2.78447
0.64,0.32,-2.82656
0.64,0.34,-2.86771
0.64,0.36,-2.90776
0.64,0.38,-2.94661
0.64,0.4,-2.98415
0.64,0.42,-3.02031
0.64,0.44,-3.05505
0.64,0.46,-3.08831
0.64,0.48,-3.1201
0.64,0.5,-3.15041
0.64,0.52,-3.17924
0.64,0.54,-3.20663
0.64,0.56,-3.2326
0.64,0.58,-3.2572
0.64,0.6,-3.28046
0.64,0.62,-3.30244
0.64,0.64,-3.32318
0.64,0.66,-3.34275
0.64,0.68,-3.36121
0.64,0.7,-3.37859
0.64,0.72,-3.39496
0.64,0.74,-3.41038
0.64,0.76,-3.42489
0.64,0.78,-3.43855
0.64,0.8,-3.45141
0.64,0.82,-3.4635
0.64,0.84,-3.47489
0.64,0.86,-3.48561
0.64,0.88,-3.4957
0.64,0.9,-3.5052
0.64,0.92,-3.51414
0.64,0.94,-3.52257
0.64,0.96,-3.53051
0.64,0.98,-3.538
0.66,-1,-1.90264
0.66,-0.98,-1.89415
0.66,-0.96,-1.8867
0.66,-0.94,-1.88016
0.66,-0.92,-1.87444
0.66,-0.9,-1.86944
0.66,-0.88,-1.8651
0.66,-0.86,-1.86133
0.66,-0.84,-1.8581
0.66,-0.82,-1.85534
0.66,-0.8,-1.85302
0.66,-0.78,-1.85109
0.66,-0.76,-1.84954
0.66,-0.74,-1.84834
0.66,-0.72,-1.84746
0.66,-0.7,-1.8469
0.66,-0.68,-1.84664
0.66,-0.66,-1.84668
0.66,-0.64,-1.84701
0.66,-0.62,-1.84763
0.66,-0.6,-1.84855
0.66,-0.58,-1.84978
0.66,-0.56,-1.85131
0.66,-0.54,-1.85318
0.66,-0.52,-1.85539
0.66,-0.5,-1.85797
0.66,-0.48,-1.86094
0.66,-0.46,-1.86434
0.66,-0.44,-1.86819
0.66,-0.42,-1.87254
0.66,-0.4,-1.87743
0.66,-0.38,-1.88291
0.66,-0.36,-1.88904
0.66,-0.34,-1.89587
0.66,-0.32,-1.90348
0.66,-0.3,-1.91194
0.66,-0.28,-1.92133
0.66,-0.26,-1.93172
0.66,-0.24,-1.94323
0.66,-0.22,-1.95593
0.66,-0.2,-1.96993
0.66,-0.18,-1.98532
0.66,-0.16,-2.00221
0.66,-0.14,-2.0207
0.66,-0.12,-2.04088
0.66,-0.1,-2.06282
0.66,-0.08,-2.08662
0.66,-0.06,-2.11232
0.66,-0.04,-2.13997
0.66,-0.02,-2.16958
0.66,6.17562e-16,-2.20114
0.66,0.02,-2.23463
0.66,0.04,-2.26997
0.66,0.06,-2.30706
0.66,0.08,-2.34578
0.66,0.1,-2.38597
0.66,0.12,-2.42744
0.66,0.14,-2.46998
0.66,0.16,-2.51338
0.66,0.18,-2.55738
0.66,0.2,-2.60174
0.66,0.22,-2.64623
0.66,0.24,-2.69058
0.66,0.26,-2.73459
0.66,0.28,-2.77802
0.66,0.3,-2.82068
0.66,0.32,-2.8624
0.66,0.34,-2.90303
0.66,0.36,-2.94243
0.66,0.38,-2.98052
0.66,0.4,-3.01719
0.66,0.42,-3.05241
0.66,0.44,-3.08613
0.66,0.46,-3.11833
0.66,0.48,-3.14901
0.66,0.5,-3.17818
0.66,0.52,-3.20587
0.66,0.54,-3.23211
0.66,0.56,-3.25695
0.66,0.58,-3.28041
0.66,0.6,-3.30257
0.66,0.62,-3.32347
0.66,0.64,-3.34317
0.66,0.66,-3.36173
0.66,0.68,-3.3792
0.66,0.7,-3.39565
0.66,0.72,-3.41112
0.66,0.74,-3.42568
0.66,0.76,-3.43937
0.66,0.78,-3.45225
0.66,0.8,-3.46436
0.66,0.82,-3.47576
0.66,0.84,-3.48647
0.66,0.86,-3.49656
0.66,0.88,-3.50605
0.66,0.9,-3.51498
0.66,0.92,-3.5234
0.66,0.94,-3.53132
0.66,0.96,-3.53879
0.66,0.98,-3.54582
0.68,-1,-1.89766
0.68,-0.98,-1.88989
0.68,-0.96,-1.88308
0.68,-0.94,-1.87711
0.68,-0.92,-1.8719
0.68,-0.9,-1.86735
0.68,-0.88,-1.86342
0.68,-0.86,-1.86002
0.68,-0.84,-1.85712
0.68,-0.82,-1.85467
0.68,-0.8,-1.85262
0.68,-0.78,-1.85096
0.68,-0.76,-1.84966
0.68,-0.74,-1.84869
0.68,-0.72,-1.84803
0.68,-0.7,-1.84769
0.68,-0.68,-1.84764
0.68,-0.66,-1.84789
0.68,-0.64,-1.84843
0.68,-0.62,-1.84926
0.68,-0.6,-1.8504
0.68,-0.58,-1.85184
0.68,-0.56,-1.85361
0.68,-0.54,-1.85572
0.68,-0.52,-1.85818
0.68,-0.5,-1.86103
0.68,-0.48,-1.86429
0.68,-0.46,-1.868
0.68,-0.44,-1.87219
0.68,-0.42,-1.8769
0.68,-0.4,-1.88218
0.68,-0.38,-1.88809
0.68,-0.36,-1.89469
0.68,-0.34,-1.90203
0.68,-0.32,-1.9102
0.68,-0.3,-1.91927
0.68,-0.28,-1.92932
0.68,-0.26,-1.94045
0.68,-0.24,-1.95275
0.68,-0.22,-1.96631
0.68,-0.2,-1.98125
0.68,-0.18,-1.99765
0.68,-0.16,-2.01563
0.68,-0.14,-2.03528
0.68,-0.12,-2.05669
0.68,-0.1,-2.07995
0.68,-0.08,-2.10512
0.68,-0.06,-2.13226
0.68,-0.04,-2.16138
0.68,-0.02,-2.1925
0.68,6.17562e-16,-2.22559
0.68,0.02,-2.26059
0.68,0.04,-2.29742
0.68,0.06,-2.33596
0.68,0.08,-2.37605
0.68,0.1,-2.41751
0.68,0.12,-2.46014
0.68,0.14,-2.50371
0.68,0.16,-2.54798
0.68,0.18,-2.59268
0.68,0.2,-2.63757
0.68,0.22,-2.6824
0.68,0.24,-2.72692
0.68,0.26,-2.7709
0.68,0.28,-2.81414
0.68,0.3,-2.85645
0.68,0.32,-2.89767
0.68,0.34,-2.93765
0.68,0.36,-2.9763
0.68,0.38,-3.01351
0.68,0.4,-3.04924
0.68,0.42,-3.08344
0.68,0.44,-3.11608
0.68,0.46,-3.14717
0.68,0.48,-3.17672
0.68,0.5,-3.20474
0.68,0.52,-3.23128
0.68,0.54,-3.25638
0.68,0.56,-3.28008
0.68,0.58,-3.30244
0.68,0.6,-3.32352
0.68,0.62,-3.34337
0.68,0.64,-3.36205
0.68,0.66,-3.37963
0.68,0.68,-3.39617
0.68,0.7,-3.41171
0.68,0.72,-3.42633
0.68,0.74,-3.44006
0.68,0.76,-3.45298
0.68,0.78,-3.46511
0.68,0.8,-3.47652
0.68,0.82,-3.48725
0.68,0.84,-3.49734
0.68,0.86,-3.50683
0.68,0.88,-3.51576
0.68,0.9,-3.52416
0.68,0.92,-3.53207
0.68,0.94,-3.53952
0.68,0.96,-3.54654
0.68,0.98,-3.55316
0.7,-1,-1.89323
0.7,-0.98,-1.88613
0.7,-0.96,-1.8799
0.7,-0.94,-1.87446
